data;id;command
2023-10-06;924816889;start
2023-10-06;962268787;start
2023-10-06;780908111;start
2023-10-06;780908111;rasp
2023-10-06;780908111;6.10
2023-10-06;1216767752;rasp
2023-10-06;1216767752;6
2023-10-06;1191010924;rasp
2023-10-06;1191010924;10
2023-10-06;706960106;rasp
2023-10-06;706960106;10
2023-10-06;1312326080;rasp
2023-10-06;1312326080;10.10.2023
2023-10-06;851195363;rasp
2023-10-06;851195363;6.10
2023-10-06;601957883;rasp
2023-10-06;601957883;6
2023-10-06;912817094;start
2023-10-06;912817094;rasp
2023-10-06;912817094;7
2023-10-06;521265964;start
2023-10-06;626029948;start
2023-10-06;521265964;rasp
2023-10-06;626029948;help
2023-10-06;521265964;10
2023-10-06;744478811;start
2023-10-06;744478811;help
2023-10-06;744478811;rasp
2023-10-06;744478811;6
2023-10-06;778750984;start
2023-10-06;863164822;start
2023-10-06;1427609449;start
2023-10-06;778750984;rasp
2023-10-06;880330739;start
2023-10-06;778750984;10
2023-10-06;1043475006;start
2023-10-06;816144966;start
2023-10-06;1210690543;start
2023-10-06;1475645251;rasp
2023-10-06;1475645251;10
2023-10-06;907358600;start
2023-10-06;645855156;start
2023-10-06;737509284;start
2023-10-06;737509284;help
2023-10-06;737509284;rasp
2023-10-06;737509284;7
2023-10-06;737509284;rasp
2023-10-06;737509284;9
2023-10-06;928690653;start
2023-10-06;630085940;rasp
2023-10-06;630085940;06
2023-10-06;928690653;rasp
2023-10-06;928690653;07
2023-10-06;1040646139;start
2023-10-06;1040646139;help
2023-10-06;1040646139;rasp
2023-10-06;1040646139;6 октября
2023-10-06;512491626;start
2023-10-06;999962779;rasp
2023-10-06;999962779;2
2023-10-06;6400043362;start
2023-10-06;1003696949;start
2023-10-06;928690653;rasp
2023-10-06;928690653;9
2023-10-06;934827104;rasp
2023-10-06;999962779;help
2023-10-06;800930419;start
2023-10-06;978515160;help
2023-10-06;626029948;rasp
2023-10-06;626029948;/group ЭК 3-23-03
2023-10-06;410049485;start
2023-10-06;6570938555;start
2023-10-06;453752400;start
2023-10-06;287333579;start
2023-10-06;663020579;start
2023-10-06;1504711603;start
2023-10-06;663020579;rasp
2023-10-06;663020579;10
2023-10-06;6570938555;help
2023-10-06;6570938555;rasp
2023-10-06;6570938555;10
2023-10-06;412144276;start
2023-10-06;371863304;start
2023-10-07;760095030;help
2023-10-07;760095030;help
2023-10-07;760095030;help
2023-10-07;760095030;9
2023-10-07;760095030;93
